track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2lD6AoA8qf2t4Dkf2TcmNK,0.24,0.52,0.807,0.00257,2,0.199,-6.281,1,0.409,178.012,0.628
3IX0yuEVvDbnqUwMBB3ouC,0.00177,0.631,0.881,4.5e-06,9,0.0639,-3.545,1,0.0995,129.981,0.808
7dvd3b2oz7AFgXrPBIIYxR,0.0104,0.557,0.905,0.0,11,0.111,-4.506,1,0.267,160.013,0.799
71d1KcqByBe8cl0NhFUKVU,0.0152,0.424,0.828,0.0,1,0.389,-4.991,0,0.335,167.469,0.3
7AaET28qSzlkFBcySHh4ES,0.429,0.465,0.854,0.0,7,0.618,-7.564,1,0.377,85.126,0.199
6mib3N4E8PZHAGQ3xy7bho,0.0408,0.56,0.605,0.000162,11,0.0585,-11.209,0,0.0348,144.478,0.756
0pQskrTITgmCMyr85tb9qq,0.166,0.486,0.449,2.23e-06,5,0.54,-10.298,1,0.0267,100.456,0.549
2ZWKuGuQ087pzwK4vO4E31,0.615,0.593,0.368,0.0,9,0.0905,-12.257,1,0.0337,128.8,0.484
5IyL3XOaRPpTgxVjRIAxXU,0.0478,0.515,0.554,0.0,7,0.219,-11.616,1,0.0784,80.146,0.509
6dhWwPex5g1B1hg7ezGj2b,0.218,0.421,0.695,2.97e-06,6,0.155,-4.346,1,0.0428,156.344,0.45
27Cne97mFE21Ob0ScMewrV,0.00177,0.631,0.881,4.5e-06,9,0.0639,-3.545,1,0.0995,129.981,0.808
6gPOwGszseqYL7w02opoy1,0.154,0.484,0.53,0.0,5,0.263,-5.821,1,0.0538,136.848,0.323
5lfHlUT9WtSGw12jw7dSkk,0.0623,0.351,0.884,0.0,1,0.335,-3.452,1,0.074,120.166,0.408
5D27wJnVQwYD7fAKaODHgs,0.0143,0.553,0.847,0.0,5,0.561,-5.736,1,0.187,162.024,0.733
7IiOhvduGa8urDPC6l3CWo,0.00243,0.559,0.845,1.46e-06,2,0.0726,-4.394,1,0.0501,123.941,0.566
1dyfBMMklpbqRbuvjnVwap,0.835,0.426,0.218,0.0,0,0.108,-11.705,1,0.0341,135.205,0.116
5Jh1i0no3vJ9u4deXkb4aV,0.0337,0.435,0.947,0.0,8,0.691,-1.896,1,0.117,93.278,0.503
5sp71CUt0jXRNqHblPGp7b,0.0623,0.351,0.884,0.0,1,0.335,-3.452,1,0.074,120.166,0.408
2WfaOiMkCvy7F5fcp2zZ8L,0.018,0.573,0.902,0.00125,6,0.0928,-7.638,0,0.054,84.412,0.876
6qqn6MwOZe2220p1NT9ja9,0.205,0.688,0.495,0.000317,0,0.0801,-10.65,0,0.0466,145.862,0.862
1pnDvUuAEd6z8bKEsbAjk1,0.478,0.779,0.508,0.000439,6,0.243,-7.169,0,0.271,124.091,0.346
0hKtu53OlIFXVuYkZwcn3o,0.431,0.876,0.412,0.0,5,0.101,-7.74,0,0.0748,130.052,0.15
3Vg7nPYlOrCkcV1abKbRQ1,0.0595,0.557,0.704,0.0,6,0.676,-5.641,0,0.39,179.494,0.378
1xwvjqcwflD2NEqRCNcCo2,0.373,0.81,0.587,0.0,5,0.116,-6.336,0,0.287,147.925,0.628
1OOtq8tRnDM8kG2gqUPjAj,0.0495,0.776,0.867,7.92e-06,3,0.197,-3.704,0,0.0479,138.827,0.918
1XUC4ewfB9AErhlZXdYXcI,0.0241,0.341,0.713,0.0,1,0.0912,-2.493,1,0.05,151.788,0.268
5pIpewM8Pq4Xxn6yMN2uJx,0.765,0.392,0.766,0.0,0,0.19,-5.697,0,0.153,136.28,0.418
2qpacEyFxmbxCpIEqZkqvC,0.162,0.659,0.594,0.846,4,0.632,-8.494,0,0.0261,100.033,0.851
2IJPYvdLVthNr3bkrZuqz6,0.232,0.68,0.64,0.743,2,0.141,-8.276,1,0.0294,92.022,0.357
3c8FYBFKfHiEVN8p2J1fDw,0.0903,0.437,0.873,0.0,5,0.863,-4.617,1,0.435,105.793,0.62
72osLtt1fWvnZl1Appkjjt,0.00342,0.485,0.671,0.0,9,0.108,-7.192,1,0.0812,106.009,0.125
5ChkMS8OtdzJeqyybCc9R5,0.0236,0.92,0.654,0.0153,11,0.036,-3.051,0,0.0401,117.046,0.847
2LlQb7Uoj1kKyGhlkBf9aC,0.0318,0.771,0.687,0.000225,11,0.89,-9.814,1,0.0693,118.392,0.783
2AFJm70C2psT6i9IM5WF2U,0.379,0.699,0.568,0.00913,2,0.336,-11.261,1,0.105,96.565,0.702
4WEuEfFiczWxblHyuucSBL,0.179,0.695,0.827,0.0,6,0.283,-5.742,0,0.282,81.024,0.538
1bo6xzrCrK7ocEirC5rrZk,0.0579,0.573,0.404,1.52e-06,2,0.217,-12.142,1,0.0626,72.906,0.709
2U3jOPfO4wZZFaaWS4Dcj6,0.783,0.442,0.599,0.0,0,0.155,-5.074,1,0.12,186.309,0.544
3yk7PJnryiJ8mAPqsrujzf,0.33,0.717,0.79,0.000125,11,0.518,-4.213,1,0.2,125.985,0.371
1OHoBC4icbuNhpSxP400sv,0.165,0.605,0.51,8.8e-05,11,0.104,-8.094,0,0.423,65.255,0.389
2WC4sK0ryyysQhtDok9Ytr,0.629,0.737,0.494,0.0,1,0.126,-9.723,0,0.416,94.485,0.44
1bjTEsJdDdbuA5JsdRRxhP,0.0915,0.658,0.381,0.00721,1,0.126,-9.515,1,0.0568,143.917,0.0965
4rHZZAmHpZrA3iH5zx8frV,0.234,0.574,0.512,0.0,5,0.0946,-6.664,0,0.0503,76.899,0.512
7umZiitjVsEjMQ6HNddpUI,0.53,0.629,0.676,0.000325,1,0.701,-7.088,0,0.191,90.377,0.497
5Y3ID1NKAg8qydyVCrM7ji,0.424,0.744,0.439,0.0,1,0.104,-11.891,0,0.0632,124.008,0.39
68RhNM8ehkarnEKnCkqlsp,0.129,0.386,0.534,0.0,5,0.351,-6.086,0,0.0389,110.057,0.343
2Y40huo5ewaKYxsFintYtF,0.0409,0.764,0.422,0.0,0,0.152,-7.265,0,0.119,82.986,0.268
1yfKakY4rvI17lk20ekuRA,0.0527,0.793,0.492,0.0,9,0.0646,-8.583,0,0.0772,86.978,0.198
7JRwdwgeTrYkJvwmecrPSW,0.122,0.565,0.766,0.0,8,0.0865,-6.708,1,0.444,161.615,0.241
2dn1SdbwnCliatWZ8Ls3O5,0.619,0.545,0.573,0.00408,5,0.104,-6.007,1,0.246,118.07,0.344
5mCPDVBb16L4XQwDdbRUpz,0.256,0.809,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,0.364
2KvHC9z14GSl4YpkNMX384,0.246,0.618,0.693,0.0,7,0.112,-5.943,0,0.45,170.982,0.454
1PDP7mLiAMwhfmgIwzhOm2,0.967,0.476,0.161,0.0381,8,0.109,-11.665,0,0.0407,119.614,0.0908
3EMp20j5E42MxfFbsEsIvD,0.615,0.71,0.522,0.0,11,0.11,-9.102,1,0.36,96.448,0.37
6gpcs5eMhJwax4mIfKDYQk,0.498,0.736,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,0.511
40riOy7x9W7GXjyGp4pjAv,0.00574,0.579,0.508,0.000494,2,0.0575,-9.484,1,0.027,147.125,0.609
3GrHP2CwUNecBc1SdVMTJ8,0.472,0.588,0.793,0.0287,1,0.454,-7.576,1,0.336,78.856,0.548
3O8NlPh2LByMU9lSRSHedm,0.0789,0.59,0.468,0.0,10,0.101,-11.083,0,0.185,92.287,0.349
3ppVO2tyWRRznNmONvt7Se,0.405,0.699,0.255,0.00242,4,0.0985,-8.647,0,0.0303,132.031,0.242
05jQUgTm40hzAw5uqOy0ob,0.858,0.383,0.263,0.0551,2,0.101,-14.756,0,0.0507,85.84,0.0875
0Tacxc5lDJ8LwiO1pWNSl8,0.371,0.631,0.788,0.000317,4,0.108,-7.142,0,0.102,157.769,0.544
1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,0.567,0.0,4,0.135,-3.738,0,0.0628,150.009,0.113
6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,0.686,0.0,0,0.375,-5.948,0,0.0367,148.054,0.252
6vnfObZ4Ys70SBAtti1xZ9,0.0862,0.81,0.582,0.00681,5,0.207,-5.098,0,0.125,95.004,0.503
1Sj81sMg37Hd4omn7Ow2qR,0.411,0.685,0.489,0.0,6,0.132,-9.472,0,0.152,75.018,0.461
6N9U1wkWniSXD4TKD4ln0h,0.0669,0.443,0.72,0.0,7,0.0909,-3.743,0,0.0733,89.378,0.374
7v3rmoy5jcn4h5UqwQyCM3,0.0848,0.601,0.712,0.0,1,0.461,-9.433,1,0.0436,114.97,0.389
4BGZF4oLbTL0pWm7C18pbv,0.131,0.488,0.498,0.0,0,0.0929,-8.24,1,0.0479,87.419,0.198
1sOW4PuG5X3Ie3EXUhAopJ,0.0457,0.372,0.525,0.00313,5,0.199,-8.996,0,0.0592,144.95,0.171
72Z17vmmeQKAg8bptWvpVG,0.0726,0.31,0.403,9.27e-05,0,0.139,-13.664,1,0.0326,134.48,0.466
1BYc1M6fuvRA9s9wSugS2h,0.786,0.688,0.297,0.918,10,0.118,-9.696,0,0.0828,90.005,0.234
7HDpgbWMVzI8bEbdldw3cs,0.73,0.425,0.406,3.59e-06,4,0.107,-8.911,0,0.176,184.061,0.124
4Sv7Fo4bSpK0tM1WBspz4J,0.00292,0.755,0.535,4.99e-06,2,0.104,-5.088,1,0.0476,123.961,0.38
6eT7xZZlB2mwyzJ2sUKG6w,0.233,0.675,0.561,0.0,7,0.0793,-7.678,1,0.0352,130.098,0.309
1LwdWIbfuqlOo8vlHxkyna,0.0984,0.477,0.713,0.00844,1,0.0879,-6.805,1,0.126,106.137,0.113
20MuVazoNMv6xjKPnRFOxG,0.192,0.741,0.645,0.0,11,0.163,-5.116,0,0.0963,149.07,0.488
4B2oBPbkxxmTOuIHmPryic,0.0478,0.261,0.547,1.15e-05,5,0.177,-8.422,0,0.0428,72.394,0.155
2MYidPOz5NHAtKUySTzbwx,0.215,0.477,0.264,0.000321,11,0.108,-11.536,1,0.0399,123.458,0.171
1dzwFgBlZNxt28aQOinNGn,0.468,0.478,0.326,0.000221,3,0.323,-10.992,1,0.0693,137.04,0.338
2MF4HtZHBoUliOi9nOAbS0,0.832,0.593,0.37,0.0,11,0.108,-11.674,0,0.397,135.391,0.312
3E2i7xoT542yQ59bP2vBbF,0.145,0.729,0.377,0.511,8,0.136,-7.51,1,0.28,152.957,0.102
3MlEryrxCKZkcfX18ZLX96,0.87,0.391,0.14,0.00432,11,0.0917,-16.479,0,0.0356,60.127,0.0937
53qYItjefG5SUf62428dIw,0.129,0.654,0.383,0.000755,3,0.103,-9.875,0,0.0363,139.95,0.268
1yCVsVH2hQ72SxNI8QTDaB,0.754,0.625,0.667,0.954,1,0.135,-5.875,1,0.131,80.046,0.0805
2depzNvnAgMFKYnm3moXIc,0.207,0.875,0.381,4.87e-06,5,0.104,-7.176,0,0.379,100.014,0.318
6z6YV7ANb27fmra1O3wAOD,0.294,0.668,0.47,3.92e-06,8,0.149,-8.059,0,0.0941,105.902,0.173
43d83eCd7GzmVOKsLwV3QN,0.927,0.235,0.161,0.204,8,0.104,-16.538,1,0.0316,147.887,0.0992
4KGh0MZ1dJaTTLsFIRIhb7,0.00543,0.313,0.54,3.24e-05,3,0.328,-9.098,1,0.0608,72.977,0.598
4jXl6VtkFFKIt3ycUQc5LT,0.896,0.61,0.0316,0.00461,9,0.108,-15.186,1,0.0486,151.964,0.37
4lH6nENd1y81jp7Yt9lTBX,0.0538,0.784,0.486,0.497,5,0.101,-6.497,0,0.0475,110.964,0.0894
7EtAE242kivzlxxOAL29bS,0.0866,0.595,0.645,1.74e-05,6,0.165,-4.872,1,0.108,134.941,0.205
5wG3HvLhF6Y5KTGlK0IW3J,0.175,0.765,0.552,0.0,1,0.193,-7.524,0,0.309,119.476,0.492
55LnC7VuUvayQ3fW0CvDL6,0.935,0.372,0.218,0.0338,8,0.296,-10.367,1,0.0302,79.81,0.0803
6voLIzmNKZ9ZN53rQ4yQn1,0.79,0.5,0.402,6.77e-05,7,0.123,-9.292,1,0.0444,99.925,0.268
3pRaLNL3b8x5uBOcsgvdqM,0.931,0.324,0.136,0.00117,0,0.176,-10.33,1,0.0318,97.256,0.0831
2CVV8PtUYYsux8XOzWkCP0,0.0484,0.312,0.595,0.00139,0,0.103,-8.919,1,0.0298,150.502,0.337
4wVOKKEHUJxHCFFNUWDn0B,0.629,0.735,0.449,0.0,10,0.113,-7.507,1,0.347,122.947,0.0397
0KzAbK6nItSqNh8q70tb0K,0.00731,0.513,0.442,0.000838,4,0.0878,-13.529,1,0.0343,81.201,0.243
0rcoSjQLh5QXhCmBYBdNDW,0.89,0.58,0.352,0.00012,4,0.0918,-15.227,0,0.404,103.135,0.423
4TQYdFRCYW7QH0vwmYYt97,0.865,0.643,0.315,0.00095,9,0.0932,-15.13,1,0.0486,90.914,0.228
5zdaRJpmbs5lUHCOKn3K6e,0.351,0.538,0.467,0.000832,11,0.154,-11.792,0,0.121,114.526,0.153
7IpDQcksaT8SxS7vOX4SRm,0.525,0.68,0.405,0.0745,7,0.146,-8.637,0,0.0561,133.933,0.0684
6VwBbL8CzPiC4QV66ay7oR,0.00934,0.658,0.594,4.99e-06,9,0.325,-5.196,1,0.031,114.078,0.317
0dcf0L6F1LUA1nE2zWH4J2,0.476,0.424,0.634,0.0,5,0.113,-7.456,0,0.392,203.592,0.385
1FJrsh1NbV9eRw5JQt3M4e,0.574,0.638,0.633,0.000224,3,0.111,-7.338,0,0.0355,130.006,0.243
0HtOJj7Kl74s1Ngf3MWeif,0.766,0.439,0.204,0.0913,2,0.284,-15.165,1,0.0587,139.652,0.0408
4Orf7Hvci6SZrPIoUjGuFY,0.212,0.708,0.757,4.83e-06,4,0.0968,-5.369,0,0.387,171.032,0.315
5vg13q0WVz8iamRtUjaVU0,0.0242,0.648,0.5,0.0,6,0.167,-6.263,0,0.198,159.857,0.362
4v7IHIC7le22vH0ch811pO,0.202,0.57,0.864,0.0,7,0.859,-5.175,1,0.279,94.008,0.754
0uNConQbWsWTksC4y3Alnv,0.791,0.593,0.776,0.0,1,0.116,-6.264,1,0.334,78.834,0.732
5QDGKcQLqOJvoiu8eScEaM,0.0336,0.489,0.406,0.0,9,0.344,-11.44,1,0.232,110.551,0.178
43PuMrRfbyyuz4QpZ3oAwN,0.107,0.525,0.433,0.0,6,0.135,-10.598,1,0.185,160.108,0.276
4cQrSREMqBSvJ8ZzBZjVb8,0.403,0.754,0.37,6.22e-05,6,0.107,-9.854,0,0.12,114.941,0.228
0nq6sfr8z1R5KJ4XUk396e,0.0611,0.541,0.735,0.0,7,0.12,-4.234,0,0.167,162.305,0.322
2jmdxJ60YfV3fVemuLz7pD,0.293,0.843,0.852,0.0,2,0.419,-4.573,1,0.213,136.998,0.561
1k5iH4KDKi56MFvlnrALNV,0.309,0.457,0.308,1.64e-06,0,0.107,-11.474,1,0.0398,103.11,0.271
7zy7iE31dGO70ShMXghsfj,0.295,0.65,0.715,0.303,6,0.492,-6.501,0,0.158,90.016,0.733
3eh51r6rFWAlGQRlHx9QnQ,0.0153,0.598,0.696,0.0,2,0.219,-4.789,1,0.112,91.057,0.209
2aSC2xhRxOLiiZZVjhbylH,0.00421,0.777,0.414,2.73e-05,6,0.0724,-7.44,0,0.0946,100.002,0.287
2374M0fQpWi3dLnB54qaLX,0.257,0.671,0.373,8.01e-05,9,0.0481,-18.064,1,0.0323,92.718,0.732
2BOpFmZQ89Rjm2wvmud1MU,0.162,0.815,0.522,1.1e-06,5,0.123,-6.668,0,0.113,122.067,0.431
1Aw7MLqN5oqvIva5KWDpGl,0.291,0.7,0.697,0.0,1,0.0769,-4.757,1,0.0428,115.018,0.262
4lRrk574qIHpoEEKC1zuam,0.761,0.626,0.441,0.0138,9,0.0685,-10.637,0,0.0308,78.094,0.563
2PDQReEXBViVwkrbQ34vd7,0.0979,0.243,0.656,0.141,11,0.195,-7.475,0,0.041,77.712,0.221
1UuaWKypSkIHxFZD03zw4m,0.223,0.241,0.295,0.0319,4,0.11,-8.57,1,0.0318,114.347,0.0398
1Aa4s3YjqCvdgzw1Sd5gOd,0.621,0.616,0.661,0.0,9,0.405,-5.805,1,0.363,62.656,0.565
68xjJPxtRpCKxtrTtRYVF9,0.512,0.41,0.821,0.0,4,0.353,-6.131,1,0.475,143.92,0.549
71EhmCTcUR6HQGN12r3mVK,0.0218,0.551,0.562,0.0,11,0.302,-6.862,1,0.163,135.872,0.438
50iiDJGpAPdr2VTrz999XA,0.0121,0.65,0.711,0.00995,0,0.301,-5.417,1,0.0377,89.019,0.32
6u0dQik0aif7FQlrhycG1L,0.316,0.656,0.549,0.0,6,0.104,-7.555,0,0.0392,120.073,0.185
3G2Xq0ZA5nra0iHMjbXOYD,0.752,0.478,0.69,0.000164,5,0.301,-10.484,0,0.459,76.925,0.624
3k22uaFaVnYXfGjvgbjDrJ,0.368,0.453,0.49,0.624,8,0.111,-10.316,0,0.0405,110.142,0.18
2tQM1BUrXp2kqOM6mN11TC,0.0444,0.485,0.71,0.0,7,0.35,-6.288,1,0.364,170.942,0.473
40vqMm30NcrokceG9auURz,0.411,0.692,0.658,0.0,1,0.17,-7.197,1,0.237,127.168,0.263
7fYI5lJNkyJMtTdhIVPy07,0.0312,0.863,0.66,6.08e-06,2,0.236,-7.016,1,0.16,92.511,0.236
4mRcWpEcBCXNzrapIH76R7,0.514,0.682,0.635,3.27e-06,7,0.189,-6.38,1,0.244,113.698,0.249
4LrfsgQ5AGouvH3PlxW2PC,0.827,0.165,0.146,0.887,6,0.109,-21.357,1,0.0362,134.508,0.0577
14xj58ZexBaEaHARb11Cqs,0.053,0.213,0.4,0.612,11,0.111,-9.813,0,0.0324,133.369,0.195
3pXF1nA74528Edde4of9CC,0.223,0.765,0.356,0.0,11,0.0963,-5.556,0,0.195,96.991,0.189
0LWoUEKzOpy7PWbSC67Oz6,0.0807,0.758,0.43,0.872,6,0.139,-9.874,0,0.0482,89.991,0.651
2yBz1hupoOBncorzuKcJ2z,0.49,0.257,0.443,0.00049,6,0.219,-9.998,0,0.0921,77.528,0.112
4mlP10ICLhXt2QmUf0GkpB,0.0441,0.257,0.688,0.0,7,0.178,-3.569,0,0.0536,76.004,0.428
6D8y7Bck8h11byRY88Pt2z,0.0036,0.744,0.789,0.00144,9,0.0947,-4.876,0,0.059,116.985,0.866
7sVbKoBdhXtYCEOO6qC1SN,0.0314,0.717,0.586,0.26,0,0.426,-6.15,0,0.0273,109.993,0.429
1wFFFzJ5EsKbBWZriAcubN,0.0047,0.527,0.492,0.0,1,0.306,-9.774,1,0.279,164.005,0.234
4ahc42KacGWjE3j0DPNSK5,0.218,0.536,0.731,0.0,2,0.348,-6.052,1,0.318,84.013,0.456
5b5cPscqVEMChvDqscVw26,0.0349,0.812,0.587,2.64e-06,5,0.123,-4.483,0,0.0477,123.041,0.664
7b6sWLSnbZhSIeqNGrJ4py,0.0361,0.731,0.725,2.49e-05,1,0.106,-5.117,1,0.0349,123.01,0.739
77DRzu7ERs0TX3roZcre7Q,0.046,0.831,0.643,0.0,1,0.084,-5.002,1,0.11,139.948,0.142
15qx6rElhY2QmikMKhJk8c,0.241,0.767,0.38,0.0,8,0.142,-7.371,1,0.0351,118.349,0.503
1jIu9uVVYaP3x09HLjikQ3,0.666,0.354,0.583,0.0,8,0.123,-5.318,0,0.0311,166.79,0.332
1ZKDyLIg2y75EwMR3kme2z,0.0585,0.462,0.55,0.0,0,0.655,-3.366,1,0.0421,125.633,0.359
3QLjDkgLh9AOEHlhQtDuhs,0.19,0.395,0.922,0.0,1,0.134,-2.176,1,0.375,162.361,0.558
7rbt19kiQ2k7XjYKUcIhkY,0.745,0.796,0.356,0.00478,2,0.102,-10.919,1,0.232,142.368,0.547
6WTFHKrnZpwEBLRS10Ylqs,0.13,0.578,0.509,0.734,2,0.344,-6.229,1,0.0279,119.945,0.586
3azJifCSqg9fRij2yKIbWz,0.157,0.645,0.534,0.0,6,0.0863,-10.8,0,0.0479,105.02,0.463
1au2UduxcvHfa0fZS3Szci,0.253,0.607,0.735,0.0,4,0.11,-6.065,0,0.095,88.894,0.964
17hgE2h9PhLC6RJuFm2BEQ,0.196,0.614,0.819,0.0,7,0.698,-4.771,1,0.333,88.278,0.567
0SdpzQRdK8BdSV57rn6AZZ,0.172,0.766,0.598,2.66e-05,7,0.123,-6.339,0,0.043,124.915,0.326
6c0rii1TOf2fvq3hhqqExW,0.2,0.692,0.559,0.0,9,0.22,-6.197,0,0.154,160.025,0.311
7lsepdNR69a3PS9pWMNICd,0.515,0.464,0.524,0.000534,4,0.176,-7.466,0,0.317,78.426,0.22
7nQXU7lu0RhVOSmsa3teKj,0.00874,0.724,0.892,0.000388,10,0.544,-4.012,0,0.07,140.06,0.253
3GlQVf7QbQv1bro2mPL3K4,0.0845,0.741,0.574,0.00157,1,0.259,-5.577,1,0.0716,156.091,0.38
0cGn4vxyoBftN61XUv2aQk,0.0396,0.78,0.719,0.0,8,0.43,-4.167,0,0.347,137.18,0.384
7pH6bQniZQu0ZXJrzrvANp,0.12,0.271,0.696,0.0299,10,0.119,-7.634,1,0.0752,154.327,0.244
7tcmxexcz66H462fzWsAsA,0.723,0.585,0.181,0.000737,9,0.0499,-11.726,1,0.026,95.042,0.415
1ic7rjvkA5LzguZHZHAe6M,0.202,0.572,0.837,0.00354,4,0.112,-4.175,0,0.386,131.925,0.226
4d1MKNhs76Fsrnjz9u16zb,0.00206,0.803,0.624,0.000239,4,0.363,-7.97,0,0.0908,134.997,0.669
5sxatW3jsmH2gUTJ1zvnHs,0.524,0.294,0.464,0.841,4,0.11,-9.92,0,0.042,111.487,0.0395
4F7SWwVXyvGlCs9TtXJbUd,0.599,0.578,0.624,0.718,9,0.117,-8.496,0,0.0274,98.951,0.302
50gchdAhBUnVOLqQRyKE9L,0.0222,0.261,0.641,0.000332,9,0.112,-5.549,1,0.0472,85.982,0.0959
0qDZTO9CMbLeGPUbiNvJlJ,0.871,0.593,0.447,0.207,9,0.115,-9.801,1,0.0394,145.572,0.449
6Gf8Op8esgwchp44p1tIDp,0.522,0.781,0.593,0.0,7,0.106,-5.185,1,0.134,137.021,0.522
4S8PxReB1UiDR2F5x1lyIR,0.55,0.479,0.802,0.00045,5,0.11,-6.252,1,0.309,74.98,0.602
0q9GhLUyqu6wCgl1d1S7hO,0.363,0.56,0.631,0.000102,10,0.179,-7.324,0,0.0781,90.912,0.352
4bDPr2VAjcfgUDmN9dGOC3,0.0259,0.48,0.808,0.0,5,0.267,-4.133,1,0.0423,123.387,0.37
37zSTGaP8bfBDGpJnUmSDl,0.398,0.795,0.562,1.64e-05,8,0.574,-4.939,1,0.0439,109.963,0.408
4HOWCLfKRlHhbsCCBsquSE,0.386,0.55,0.409,0.0,7,0.122,-7.718,1,0.0316,133.099,0.252
1mhVXWduD8ReDwusfaHNwU,0.265,0.583,0.454,0.0,1,0.181,-11.091,0,0.0425,74.64,0.309
3D7izPzeEcz7lBhcCZJccl,0.00392,0.503,0.858,0.0,5,0.119,-6.27,0,0.0578,121.007,0.361
1LAlLBTGBUO0MDA8IbSysd,0.00992,0.363,0.891,0.00183,5,0.134,-5.563,0,0.0978,95.089,0.331
1jIfaHx4jUl1mqdig9wUra,0.269,0.676,0.726,0.0238,8,0.136,-8.261,0,0.0928,92.804,0.569
5y55cugikYzqJeZfVBqDeB,0.0454,0.404,0.845,0.0,1,0.137,-4.311,1,0.431,84.454,0.612
57CdogxwhzdHhqjj0115He,0.0357,0.703,0.727,5.62e-05,11,0.213,-7.43,0,0.183,165.902,0.569
1xUGUTWQNqQzYOX1mkAlFw,0.0351,0.592,0.796,0.0,5,0.254,-4.41,1,0.0394,125.03,0.387
6SaPAcPPnp0Wq3IUxcwHNe,0.127,0.454,0.471,3.88e-05,7,0.146,-7.385,1,0.424,73.522,0.316
7r6PigmGzlB3YPB7wvBBbi,0.244,0.654,0.75,0.0178,8,0.167,-7.509,0,0.105,92.773,0.557
0x367gcUm6nsEoMXXFfEMy,0.388,0.561,0.645,7.43e-05,10,0.142,-6.808,0,0.0707,91.012,0.36
0qM9UF4CbazQ5xa8PCTopE,0.0428,0.705,0.729,5.86e-05,11,0.224,-7.01,0,0.221,165.901,0.549
2V4bv1fNWfTcyRJKmej6Sj,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,0.625
44LAHDPaM5dvkmmD5w1W84,0.786,0.688,0.297,0.918,10,0.118,-9.696,0,0.0828,90.005,0.234
0Oqxt6JixieLHbwMfnJGWO,0.985,0.287,0.102,0.0559,0,0.109,-17.529,0,0.0334,170.253,0.198
0WdJTI3UVvUMbLwPk5ObKI,0.687,0.677,0.663,0.0,7,0.643,-6.582,0,0.0773,119.966,0.412
6pG3yiKNsX03ZFTFWdOasv,0.824,0.674,0.671,9.05e-06,6,0.334,-6.323,1,0.0403,112.051,0.509
5JQ5Acrgv1VrO9UtMUN052,0.0128,0.53,0.699,0.000152,11,0.0865,-8.558,0,0.063,125.055,0.212
4dmFo5VmijuePqQqgHvLHa,0.0481,0.682,0.798,0.637,8,0.236,-5.326,0,0.109,128.003,0.302
78sUOio7Q63zyraK2auLla,0.048,0.401,0.903,0.0,1,0.403,-5.816,1,0.074,172.037,0.65
3Gjc2FE6BEMMHURUjlMXvX,0.0242,0.566,0.815,0.0,1,0.0804,-4.741,1,0.321,87.353,0.576
4UPyqSVCf0ukiBbi0MvLDW,0.236,0.658,0.809,1.17e-06,6,0.389,-5.462,0,0.302,84.525,0.648
1j6kDJttn6wbVyMaM42Nxm,0.0123,0.485,0.72,0.0,6,0.0546,-5.991,1,0.127,207.982,0.0471
1V9lCLSierc1RFpERt6ak9,0.847,0.702,0.525,0.0285,7,0.159,-7.139,1,0.039,110.121,0.649
1o26elVBtgO5x7HHJWmAcx,0.587,0.615,0.587,0.00484,0,0.127,-5.918,1,0.0261,98.114,0.572
1ZEOIhSn6BKErV59bIgn76,0.424,0.548,0.728,0.0,1,0.0525,-6.631,0,0.0367,112.332,0.649
1uL78kFWxhz3umTMWJu8n5,0.0715,0.813,0.528,0.0,6,0.125,-6.305,0,0.313,79.532,0.131
7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,0.401
19a3JfW8BQwqHWUMbcqSx8,0.0711,0.465,0.735,0.0,6,0.0975,-3.715,1,0.117,173.935,0.409
4KW1lqgSr8TKrvBII0Brf8,0.118,0.724,0.573,0.0,7,0.538,-4.113,1,0.0549,113.088,0.438
2SLwbpExuoBDZBpjfefCtV,0.255,0.65,0.76,0.0,0,0.339,-4.422,0,0.0446,93.057,0.838
093MlZS93ZKlHpGkmb3k3W,0.0733,0.83,0.529,0.0,1,0.107,-6.374,1,0.324,157.009,0.54
5oynsOy80DnodTslgaj3cr,0.542,0.518,0.678,0.0,10,0.108,-6.76,1,0.331,81.951,0.604
3p2O5DDqlWdaR1l4wsHn9R,0.522,0.425,0.858,0.0,1,0.0597,-7.105,1,0.396,162.171,0.606
4JfpJrrGNXRj2yXm1fYV23,0.0948,0.415,0.383,0.0,1,0.118,-7.629,1,0.0287,140.102,0.172
22DH8NChecsgPxDjA4pqer,0.452,0.582,0.557,1.87e-05,8,0.121,-7.981,0,0.101,84.989,0.211
3uC4r2daXertBxxc8BpbbN,0.0754,0.412,0.377,1.58e-06,1,0.14,-7.59,1,0.029,139.676,0.172
5y0yvFr9dAsT1ycNUYSRPl,0.641,0.438,0.528,4.46e-05,2,0.582,-9.385,1,0.0424,129.893,0.571
3OePAyHePd68TTKmy2hjq0,0.00317,0.65,0.761,0.0,9,0.0855,-6.065,0,0.0345,137.624,0.268
